,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
7919,32497511340.737877,30245350671.347782,35594651251.71816,53757252983.35617,60205100713.96569,67949348617.21998,75565318000.94922,81828949598.73866,84661026905.70813,92505425836.55496,73272536860.36423,81665703482.42708,45875520981.107834,750893078098.4205,849854791824.4434,7782350960085.864,7429188616247.998,4115446977244.496,1916023783425.6187,706076563521.191,0.0
8745,821629402.2243547,1628335047.0872643,8416339737.5101185,30657874700.01954,48742615897.464066,63083135450.69737,77243190014.75697,89745757306.38264,98523148244.84314,114748639561.75827,94005395662.12665,77818786493.65166,45079362670.580734,511529690194.8788,664040608078.7596,9964542621704.63,7006138272536.071,3047566461632.328,1255408480797.0803,424908673466.3345,0.0
11264,17499181081.092716,14212031291.957111,15206185332.96739,25750838701.379707,30266391454.05347,34520243962.868546,37935531615.41039,41450608859.7032,42762588553.362946,46192923426.316765,36322705394.34032,44082639723.59552,24810233437.803204,438998519522.44055,478383859664.3326,3969603578141.64,4313277846512.384,2604442395179.7007,1261064257970.3157,476947219882.63916,0.0
8976,14158855809.752922,12227582812.46784,15900820088.831472,29201597123.771507,35038438052.80336,38829982854.63013,42880111982.72133,47070898693.978355,48665828983.45464,51046935456.89827,41317233667.23504,68199279774.621864,38992091396.235725,843055733321.573,988559741256.911,7147135517873.289,5681622446113.601,2791468204585.628,1231868336134.1248,438865333418.06555,0.0
7439,14047670065.497488,12696465733.863361,20185140927.770706,49267479505.48687,77182070986.50839,101159524012.48677,126791693483.5252,149795790794.50372,167172135366.37424,197417901904.1704,163943014317.3338,168208209427.97186,97644558609.17375,1414475340747.0977,1702054155388.5518,17674217809728.92,17103918614616.438,9400046257494.803,4335053922697.3447,1582838904219.0625,0.0
8965,5006959570.413326,5247439317.499833,7587438781.135054,15728141349.50581,20271380620.106064,23930326596.338142,26726806606.21791,28899566875.301258,29486918928.98734,31861162726.11511,24149426447.99774,14472440492.604712,7813217408.63782,34148826585.473206,32244864093.776108,700496169165.5483,923964634682.4801,609031731279.5968,306316208778.72107,118666129370.24277,0.0
5594,221881528.37875533,426076919.84346026,1815403607.2439454,5782644004.393919,8104855442.264505,9788015849.933239,11187083393.83921,12267307596.71729,12757734085.169024,13908172667.505852,10690463842.776949,6112979438.416108,3270027738.8629446,7505149740.043884,6345991582.7229395,203194829291.01663,294274867537.0631,198388037028.82935,100303633915.872,38917493589.4329,0.0
5856,2098672463.1832955,2218642373.681509,3068103603.670046,6564017310.520436,8668982142.16783,10448022934.297646,11965307131.001781,13024436539.506798,13427086375.01814,14928484557.702381,11255598505.342678,6315348028.943831,3370892374.8019605,10021890136.099014,8583174586.947833,212219529015.5551,347202092664.5644,251077919513.55667,130963275294.1744,51870585413.841644,0.0
7457,7839870629.287863,8140732705.400948,15103318385.528759,32337186605.534668,40427199426.56721,46792502529.72896,53509317939.353226,58360180582.05738,61684178905.06707,66268746069.84665,52616128346.133545,56176955405.21554,33150097432.676933,533006879635.50073,674527488172.5112,7464907842498.731,5519438116382.168,2489563830838.9907,1044201786715.8524,358077851722.24115,0.0
11915,493461762.8887237,727153410.2321392,2301555040.393156,6818063010.680876,10344473087.510632,13232610991.08109,15855814213.381538,18049919510.0851,18909046491.57231,21813638198.305733,17073288606.75825,10281250940.213614,5684777395.7463455,21466464897.456627,19794840040.135696,516743790510.8247,635701841469.2842,400860337978.0621,197872904144.8522,75747291286.46346,0.0
13823,229875480.04767168,266953965.650668,619824370.8989215,1701707882.5135882,2410209356.3076544,2909969544.760477,3278129232.7666802,3541054666.1949215,3680314238.393036,3960889405.7572837,2943224445.568779,1544638571.3573885,816889139.836496,752102019.9801579,579224257.7018126,14024609864.161947,25386088655.179382,19326847115.169655,10313057714.67165,4144238383.0466733,0.0
10447,1469641971.6826475,1692993478.1978061,3867699439.1419616,11032122158.49025,16560205501.775805,21312670582.585907,25822794933.245007,29163827221.5107,31077628492.12833,35829820945.85012,28004634450.284393,16016520267.350214,8798433339.421144,21495891590.531963,18583757758.27522,493505224107.94763,798730885843.4758,577215559228.2333,301504931997.94867,119571867711.42474,0.0
3869,6643825223.282374,7237989263.796875,11452574557.275438,21458657803.504154,22983296731.824512,24289399083.94462,25319285344.29043,26393390443.673103,25821521974.730927,26021308437.75616,20107032714.383595,24953701075.680557,14053204781.72942,249781868523.2706,262955341095.53192,3618214921614.6616,4207690773303.404,2619379156073.819,1287869878609.932,492190237114.7709,0.0
12379,308642789.2493939,379555246.4842,851485651.6921599,2393257147.788577,3420435733.8087664,4169456125.3132167,4727338009.01703,5148613278.867205,5377103926.722102,5847237416.096525,4361727856.170333,2277961260.3033915,1209809333.9772484,988829428.5318172,750719599.2636364,19161947643.257298,35191227821.86025,26976946465.238758,14444850706.357866,5817749071.9339285,0.0
14425,25683300.089080594,65666146.701548815,360147965.7574768,1168291617.3173366,1807528964.4008234,2219574481.563398,2487237186.5437565,2689430470.742855,2814897886.458021,3000164575.158286,2195692512.1598325,1115078742.5835905,592191871.7940035,179388874.47609675,99863462.65494671,2405015574.713638,4578712577.551199,3548101830.900145,1909187605.745929,771150883.8595506,0.0
14049,3280299.45980518,24287626.257594917,191637629.19502267,672810863.4294637,1083293666.9293437,1350750854.2977993,1527441949.8064141,1661107546.105018,1757360895.543462,1895079380.8020365,1389659499.7001393,704560128.2722869,373413261.0776071,82220018.5543576,37066250.56216498,717699789.7995672,1380313320.535277,1072211740.3567173,577553226.289354,233406627.75638193,0.0
10930,124624875.86298086,350625324.4399764,1680245408.3375401,5723942191.9416,8326615461.968879,10203091550.592146,11673914213.26942,12802371301.696367,13395661373.054707,14678393953.081833,11127991380.704758,5885251314.64242,3107918287.162363,1542744109.7279675,1020072737.148509,35916100801.5861,69192117216.02563,53763920224.45937,28962832686.51727,11705085580.50294,0.0
9099,470421077.7602762,644399017.6398115,1477190778.5174186,4039510535.3250484,5471803630.496452,6473558169.593266,7172049787.182108,7719910731.047891,7990279228.571736,8493922840.171126,6302524471.7217245,3356779821.51955,1763856570.6826582,2190573861.78757,1716264700.2972937,46640370435.35998,86785042616.78676,66856153127.86741,35881764961.99564,14473195697.866566,0.0
12230,335584243.0330328,473890833.0059671,1178143675.3639486,3343794787.808741,4583923852.024408,5431837172.224335,6027022769.311421,6487600868.43002,6707925826.088892,7137068613.344671,5303381616.164257,2790114143.161768,1469272133.3419352,1319239841.3538911,994661964.1425825,27387789986.58912,49858673342.286385,37877702112.33045,20194588131.37028,8109309723.321099,0.0
6098,61027441757.744446,60682395073.12084,100140207652.73569,223598360708.43866,289805621310.4617,351948340364.21954,409986761080.5647,462900352297.13794,481952455955.07605,541019867790.6412,430049485611.8828,362409586183.8656,203905767136.71347,2365403957899.0776,2633046392107.762,35253523290358.89,40786224860898.1,25449154134126.957,12537931217623.938,4796723972158.381,0.0
5148,29936224929.47112,26570157446.558353,32839027245.92078,56457409073.541756,65297979804.52322,74365564255.729,82191317513.3019,89777673232.04552,91278695041.30675,96812443130.20956,76234227530.6847,90314137649.575,50883852019.27012,893839810448.2928,1007498032927.9832,11776213573811.248,10477539424964.51,5347149606028.824,2373355368043.866,844438003845.5665,0.0
14377,242201402.0661117,296480298.9525303,625456459.3517973,1668194651.0878649,2371675795.964952,2875356619.6032248,3243918809.6245747,3512256217.883851,3656536960.824322,3965383937.8366256,2945605068.2128515,1562992665.4959536,826996899.2740828,1198353835.0797577,966575028.1131032,24256511997.742428,41697947661.6548,30831614124.259182,16231603132.62014,6465478786.988744,0.0
12109,58791322.33285571,140116189.59080324,578985925.6831801,1826044370.1633022,2549148930.8466706,3032692787.1178937,3347524028.0847516,3593768692.73298,3713471417.763114,3898283602.318201,2884333941.411725,1501772757.6883407,786740765.4136847,394939444.5771118,263805921.65685242,7941793410.466613,15134325442.740145,11730059049.808449,6312222146.250345,2549672885.7164955,0.0
3395,214791914.45648116,3533525792.0190535,74934941054.0454,360293610432.9854,680664697541.9661,949676062354.9695,1224761313233.5122,1487017426668.8936,1628163890335.915,1965431190242.051,1567570375327.8828,819924522329.4972,473827344236.7104,97359844552.34526,38922582698.88874,340010201837.7817,625487098398.3357,477605834908.9326,255213120730.94177,102625935587.64815,0.0
1242,820900449.6873226,1203959123.530497,3694755088.3343234,11148339137.149904,15602427443.890034,19077214430.43535,22239477920.452766,24592568081.75519,25877793272.927216,28823547698.321056,22417086740.156223,13140186791.251436,7147092328.21237,21189677717.98442,17985414328.78626,552166240130.5602,872158169259.2913,615256798735.7126,317149110127.4623,124556469437.09253,0.0
5602,21693687869.37556,19281643899.242996,25650117011.649372,56647467616.984116,73368340482.95631,87179273236.17696,100742980023.34534,111723392986.82877,117238071799.77084,130001206082.36198,102495453593.57657,81403798395.27907,45542718883.844955,474629549572.0842,520909237148.77045,5887145012860.896,7086521294271.38,4445985494748.291,2183285601907.828,832032371771.1349,0.0
5174,15671640814.895493,16913448872.541351,31183004588.64332,77734519946.57693,107376006978.40097,131568745695.72783,154446060135.39035,174537292111.68573,186825275064.74023,211003932258.04337,166983884169.64746,103521867957.89342,57854644955.60064,237780174437.42038,222953598572.30032,6397825291860.398,8402778876057.728,5398601549255.883,2672401081343.143,1023121539950.6953,0.0
10010,633974928.757493,761053189.1347121,1526533951.5160964,3870196478.7364764,5029057474.267802,5860407039.832945,6438181858.831705,6868324266.624575,7022495773.926541,7352925540.80202,5420980298.931871,2849329178.9356055,1507247642.95091,1537145539.3304307,1192510395.9413946,29009048255.884842,53050310313.39989,40625093824.55853,21741564621.665462,8754428470.265444,0.0
10039,11974741545.874947,11121946154.444748,11976978737.221272,17288225122.885067,17745143644.799538,18385182672.949062,19221785112.57706,19669166447.77903,19098455605.81665,19309607238.3584,14455354967.388039,11363464932.167683,6270394980.500467,66714916492.582306,67540068914.762024,914887583115.8746,1090913952027.1542,692693058488.5319,343589601755.17523,132113261100.92288,0.0
12621,81050880.95519707,184010049.53746238,1084845325.0934691,3843979507.621936,6296901110.321645,8049382183.605931,9406334034.79995,10431902765.350906,11073602024.094332,12359506025.091747,9276075952.724249,4767399955.718813,2559837653.072526,753731808.9649806,411934347.6453052,12397297192.49704,23936270640.78332,18608863337.939953,10027012844.574036,4052798391.6392927,0.0
13220,17531580.638408486,123095226.07476489,815031174.4201506,2883625410.802645,4451864147.3815565,5555667976.529814,6392256625.821578,7037212474.921111,7414314735.503686,8147808324.438894,6142848112.880312,3209016950.7775383,1699646013.5554755,522447263.64602435,290280754.38672805,9588271469.7676,18588266513.961647,14464601837.874046,7797033799.515313,3152082576.6033297,0.0
10629,165821309.61832634,312911807.99512684,1249699335.2726378,4020798503.15826,5894678850.569248,7244420309.707645,8300779961.765243,9108475346.861889,9546773329.879568,10448719479.9863,7923716559.400389,4229028058.1302605,2248324949.358241,1735836311.6216,1267311577.6279616,42062070432.272804,80191486975.63405,62159480456.589226,33450596770.14475,13511718377.822165,0.0
12933,720813626.882843,770420463.4161334,1209210343.0270252,2656217421.379723,3177770973.0428724,3581635626.044891,3873042555.1600156,4073114599.2287436,4083041360.3164096,4209135836.3455415,3078220946.80614,1639676738.0153306,874360743.3558791,1611008572.525985,1320618699.3230298,30502080273.33782,53427454462.1905,40003522591.28553,21174376784.624626,8463796319.373934,0.0
6491,3943499974.465382,6095600026.855408,25087245208.348377,80481056543.14066,127371345181.97552,166165570599.4464,203840376028.44318,238243002495.44016,268680134785.00516,325236147896.5737,271456297587.12073,207037780251.19107,121283364160.15672,975054507267.6459,1042409262648.4708,18273230405742.938,21156805625064.375,12722001609476.176,6102157533499.567,2285706970032.579,0.0
10858,2455869457.357552,2719018331.200293,5651662349.495021,13670632104.737307,17890282514.880836,21683779215.83013,24251380955.049984,27083549052.791573,29057172681.223015,31779716926.595573,26241962763.101143,44996444731.52435,26136350250.83539,587256057454.3728,708102921008.8123,4664270910398.337,3459178379858.041,1649460551824.9104,720003505580.003,254679673799.02206,0.0
3470,559212138.9551494,584558698.1628385,918950349.7186087,2089697151.884343,2895417152.9789414,3584335785.3819075,4175507672.3467236,4582533558.715705,4793014542.647098,5410147895.393347,4094103541.9097714,2271674285.129594,1200659971.6455023,3074259494.115118,2655352136.8016925,62858531485.7154,98333850237.91077,69251591512.33662,35642725635.69063,13990136686.466818,0.0
7988,7461482605.151749,6935953126.973923,11973464844.808683,28700072436.47428,43448031191.32582,53389957471.86502,63604699835.769485,72699099972.99844,79241365238.41985,89558737756.90335,75035696978.24757,109490617819.46681,63378587297.59758,1265477524975.788,1446277485141.6125,11198574303196.797,7607158312025.117,3268497984017.304,1342847706046.5513,454474674453.5194,0.0
8396,2786892572.013061,4044958493.673223,12352023883.034788,37502781215.14804,54357661640.91473,70355914231.11794,86407070815.1871,100638781777.62971,113773217806.79984,134379477785.9015,113211192859.67316,117674604377.1706,70269446714.84154,1006926802114.3651,1154762585722.31,13340142473209.89,12985482100732.79,7242842412757.338,3381294972275.8613,1247384322994.4214,0.0
5216,49100557060.1043,45513271617.75761,72564421756.46764,157530125305.84406,220258508341.20703,273862481512.3253,326300459204.40326,371091188917.71075,417359863613.1202,480522691004.13763,406920139502.3256,477785160796.34406,281415067821.6463,4677913088287.091,5509232368245.312,70649398444467.45,66090941268335.82,35619811955916.375,16321788818589.326,5942925214445.434,0.0
