,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
1909,768805.2443376951,17374647.8114893,205307956.84954312,777634958.2483194,1329890770.4334557,1733767949.8500311,2070458960.3503425,2345807464.830585,2504811958.571737,2836220867.0267186,2160203729.667405,1111914911.4807606,610527132.1288776,107622143.82522069,36148216.441888385,2526623.697726976,1971118.1502245092,1255671.6188605053,665931.3624114494,279011.1221286551,0.0
3865,42400774.11365327,76681311.48402698,277060271.54886085,870063018.3497112,1262650820.1434693,1542975878.0549977,1763416750.6287527,1946513561.027142,2031957387.0016243,2212620218.817285,1667854934.0886898,859908896.0500847,467423685.4203956,82160000.2832074,27744666.872376565,15395839.03908163,26869016.545917388,20559656.596016817,11042079.12803934,4464785.385242779,0.0
3516,1873900.429476317,22153977.03337188,178456426.01117986,638469506.2553092,1024612945.5851922,1295249218.39314,1506457954.9182782,1677380980.9368181,1773103196.3629558,1960425814.7367547,1480545449.6461854,764862058.4487889,411800168.84474456,72201529.03050923,24221963.194935497,9232000.347533373,15664048.822601585,11950482.493711894,6421609.132767391,2599794.3746724743,0.0
3849,310631062.23142403,422227482.1277346,939233163.1721292,2412419107.5999045,3215211330.0036554,3913300634.7606406,4571890972.420393,5143087556.5747595,5395463169.439199,6062044645.761317,4702546333.459769,2536313794.0309906,1395190376.4266858,1283204278.8083901,958079370.6514145,24989181927.34259,46682715165.84838,36011538128.00192,19339293996.313503,7803736272.76271,0.0
4307,1151326.6443174256,17302816.888382155,166330828.62479085,571830112.4171784,922831151.0984946,1162438407.4197164,1342227719.653364,1488700419.7463062,1570731697.8870435,1712183906.984581,1284360025.3637953,661412909.3851075,362248668.9415112,63250935.05481511,21286594.611137364,9616450.026650501,16711070.435619464,12800818.983519558,6884296.975319738,2786824.341449622,0.0
4453,67214973.68133442,145538021.68067488,608026235.6962643,2043830190.1201046,2952572204.0599,3668244217.7869983,4331074594.99855,4935228671.671333,5226299491.18109,5889166630.027657,4583204373.689598,2427723401.36668,1343732576.5739465,361444242.52508557,181762666.14617023,3746788693.6157894,7155896491.998353,5549552462.34785,2987197561.6329784,1206800201.9714973,0.0
1400,5238865503.798075,6261845831.943469,12118449827.687794,31793659359.29171,42411222655.96846,51760018681.225136,61037045849.98365,68821785180.57889,73694270631.17944,84665073865.19888,68047778034.72003,40007438399.75395,22719190237.910362,52135942742.36658,44373377555.949066,1453724608945.4502,2309546307611.8213,1610585151531.4697,822097704447.3053,320308595146.81244,0.0
5267,526523.1901699908,10799040.81885247,136893716.3218685,531967150.51477885,920120387.8889458,1211354509.974504,1467324023.1884644,1691328787.388265,1820769264.3395662,2086979267.9904377,1611840228.0047169,838449309.8515521,467852933.4940299,84092591.03909114,28584659.264527008,11808776.773725672,20189508.59172394,15420901.028841931,8288055.318169431,3355141.5750438897,0.0
3365,1787652.772484949,35087312.50564929,431089314.78806895,1672800240.3007758,2909728042.033423,3821389762.5595903,4592554345.091127,5234070339.499881,5599207949.484344,6377393721.7407675,4862345751.358755,2493380964.6970296,1376705221.333401,244742526.2189679,83536716.61336166,85895820.22451685,156900512.06452987,120917287.39889783,65027367.91744245,26284259.266544346,0.0
757,74985285678.46066,79288953625.50824,117942375397.3985,263319230730.55045,365176147823.34766,463972811484.90784,574342981722.48,690915092121.1125,760272077534.3112,897476164699.113,748391196445.2511,624922174948.0908,373993989199.8577,4001855924168.883,4527764168073.704,62411566675305.79,52497275489681.69,27077719734706.035,12258003376530.328,4440288956430.746,0.0
5342,383680.1456381948,10627861.340989776,128974993.01331773,496061625.8750707,844964626.3752904,1110685962.2943468,1346092101.644353,1539917477.3690126,1649558365.029743,1891900668.0188746,1462758059.2920523,764850727.4504071,421900186.10792464,76656653.33875291,26363549.793490395,30743285.331451673,56074587.13079286,43176920.24674142,23206520.980465204,9376388.966274716,0.0
3259,665932764.9679301,837935352.6353015,1941500626.9160995,5458583371.283558,7998173705.863403,10008666758.22703,11852211494.209585,13409938845.39724,14145946373.416918,15982312235.030462,12356501163.982323,6494853994.846487,3588325999.3810463,1485364871.1315286,945962479.149169,22889907811.80768,42809132713.89133,33032092130.492386,17741326145.384365,7159251953.036443,0.0
3842,19147720.786833238,52574827.62182562,265715954.26574293,873782580.4240776,1297614792.245493,1595732982.294467,1822016932.6093621,2001021756.702376,2087823716.5299692,2263834547.305257,1700673261.7494178,877675449.1439995,471245590.618111,84384574.99959642,29411172.877811797,67562458.09375033,124888793.43427137,96273861.69006625,51725570.39749548,20885592.31575768,0.0
422,86487526.50085968,585052842.3714168,7133721805.11709,30187722285.93092,53509306904.78468,72121788631.75963,90178570081.9363,107197476937.78203,116837197393.04404,137923026433.7145,108947228984.75731,57139113086.29861,32716697528.8825,6145176002.573916,2175842428.544595,4623423138.024876,8533733919.715327,6577077792.717095,3533742527.6096134,1426892371.1443396,0.0
2161,57075568.121559784,179984858.58451378,1181459220.2064314,4326735222.784562,6842979708.486691,8799374074.047169,10622969615.159662,12279117702.37385,13200842050.696098,15150197534.721752,11853252751.09966,6263615210.930814,3519299034.5309978,772952505.466172,330482905.4055762,4717321352.359248,9026538850.91231,7004051823.155619,3771144810.5672317,1523734635.3192053,0.0
1575,3107353385.3901873,4341529839.230429,13945720342.830898,46543169978.32592,73719579695.18338,96260399511.06467,118363877317.77603,139449510571.99393,152157908851.6959,178276507968.5921,141983106310.393,76690119754.29018,43957038945.01285,23047947001.89684,15616417548.845303,562436394684.5555,1078611683975.8267,836643449271.6035,450308463715.07825,181885118410.06573,0.0
2461,12422665356.662054,13546203745.20172,19886146841.920303,45156183410.27627,63801941084.71989,80150605302.81252,98659776947.76816,115585633062.90926,122029122941.31009,139084026976.61295,111842157141.40965,69666918327.56516,39524580452.979065,184195236426.5846,174211390049.8571,4234681519255.9316,4757809063446.011,2774189380935.0815,1311682021705.1812,487177565340.1447,0.0
3718,260408886.57751107,404300849.7222991,1565092589.0286362,5252253554.765431,8397137758.559836,10890166541.490839,13210247908.084484,15277627830.70921,16420156670.730066,18949357011.43202,14776990404.060793,7746855074.613288,4336623484.074001,1006168870.7118735,456143378.2051634,6476977605.357198,12143566964.225103,9357949940.162142,5021911809.332888,2024995540.428295,0.0
2144,17349276241.506104,13237678334.997437,10577268860.887043,16290341371.440086,20251488192.558537,23954166344.843555,27468240710.968227,31640909990.625,33123038756.77117,37447859355.30097,29788041223.180725,23984974152.334362,13666905840.30465,136004798870.38945,143698118595.82883,1825949053418.3472,1893488073874.4453,1053999600810.2091,484863038122.3471,176359817981.60693,0.0
3423,170769389.9193022,306363665.7915679,1290944234.0811,4384735386.38807,6846556676.911974,8763845695.395756,10519972634.369667,12049666128.410683,12872275865.762003,14726682879.80589,11425517296.353168,5990303670.440677,3313993377.295329,816631983.3875794,389470229.4709766,7424088303.042853,14167109733.5431,10984814398.39034,5912421828.224611,2388459024.787338,0.0
4935,809359.4823041069,12839663.007805428,132230593.5590668,482555652.7599841,792771058.3590317,1009708751.0684671,1181631685.1876905,1324273300.4834893,1408617036.8026698,1564233541.9495788,1186873952.7692869,616520884.6653636,336658078.4050449,59334547.00388104,19896658.411700875,1102338.3907905982,541395.8001114005,271352.4311127529,141054.93159803728,62582.30731292566,0.0
2505,10310399390.771225,10496998494.317984,16360470543.753246,35689869853.219574,49766094826.005066,62123531445.28306,74065268694.58084,86102415569.05214,93113662743.61089,107582111262.60526,86651870428.37509,61419384752.23151,35590486634.77627,262184185993.46304,279020988940.7452,3839611547772.8096,4112159656916.701,2437755154962.3325,1172428079182.0002,441501304567.98145,0.0
3532,28526444.66909863,116174407.00288224,1169545642.5542321,4704415936.871522,7994740380.57859,10559576956.081118,12944562519.578472,15175652165.305178,16591620460.078953,19286901553.344322,15275191238.765898,8289769675.747892,4681812543.658893,2752809007.2653403,1929687207.2451253,67338780579.00162,128728340741.14603,99847506830.7461,53746507731.29368,21712554732.42608,0.0
1671,2246747892.7453575,2887657828.97671,6190810985.266541,15350885476.75386,21321707122.76711,26768824462.113586,32727276051.976173,38075681912.88969,41270557903.75113,48205599838.77124,39050182324.52435,24455337355.799397,14173571292.081285,58408957207.87458,53376435492.310555,1578281140115.3135,2007996674523.9092,1234964188769.6548,595291851520.4009,223537237387.80722,0.0
4085,738614.0003426902,18046748.68057696,180659684.39810717,644794972.6280556,1071929780.1641598,1364300752.6166482,1584440981.886397,1756129269.2240446,1853146113.3212354,2041534262.4535244,1521944311.834126,772130365.1755606,419037813.50106454,72100153.43615319,24043523.108855482,2898260.8747273884,3668563.075449869,2666557.049916408,1428655.5443173847,583626.208473991,0.0
2268,1506560600.416321,2228267473.870012,5603999750.000912,15333894614.84181,19562551725.05276,22882338508.091976,25889353646.169598,28570391610.4147,29475104232.34678,32013823451.71597,24616720975.826187,13390164552.514463,7302585367.101349,8538043322.43082,6580694154.119299,195111267081.08725,349897935016.49176,261904415852.8046,138408047532.61646,55209754332.33509,0.0
1996,2272362789.661403,3008183113.5472517,8473639861.892859,26643142852.53661,41624779681.3457,53853892750.077484,65868983351.588936,77198698405.45256,83489562938.71169,97159814410.61842,76898593474.08255,41794763826.36555,23805349101.038334,20691108081.160618,15641854949.09056,534741007295.09515,965456555521.3124,724489078457.4358,383521396005.3028,153169453379.98282,0.0
301,1123126697.1455176,2008935071.6843634,12431098492.357914,48438034866.45568,85559308457.53136,117133329320.5303,149241710526.11005,178910236376.50208,202206650003.0821,247815191990.43,204817577859.727,122360782347.21153,72139941009.44803,159976874164.48172,140929896705.23514,5237797867172.126,6991710522670.325,4460953253368.691,2193323471027.036,834503681602.8245,0.0
437,16266899298.294817,19414825770.34362,34564794405.05059,84336268379.48848,113905106425.38666,141778992998.65143,172887530362.78564,205393163329.74857,219951886638.42386,253481939800.92346,204194480634.04062,117303500529.92706,67136453176.29241,147118928606.96295,128225781320.35335,3440404474597.458,5081875756010.39,3497910485443.69,1788042333555.2852,699169388730.9607,0.0
1741,15262629109.01114,16470667837.50618,21062327188.265617,44009577473.05468,65376010582.16024,86750718126.94412,114830025102.51723,143277501662.983,156846828027.61102,184764771843.65393,154368738131.1159,94850100630.56725,55703896633.67775,252012782835.0418,267578589477.78317,4295856557840.6704,3740529938681.098,1919464831008.5408,861851886651.1765,310053907109.74945,0.0
1787,357683031.6882619,428032648.4021024,998396800.5514627,2939409554.715053,4478959496.5234585,5744813887.126549,6949423357.598605,8001743374.854016,8508730472.540137,9812853701.896734,7637737078.087485,3963883741.9763904,2216139373.136687,405357995.3287291,140091496.21629027,127665495.88571274,224192204.54970607,171213998.31350082,91747939.00448266,37026671.122567974,0.0
3584,36287011.80033944,122590877.87971367,683343571.1871548,2363315180.107589,3481667947.299381,4322281012.778452,5090280350.534945,5817902941.070869,6202340337.436741,6980210533.522978,5440222581.898381,2886547008.5364203,1618450519.9709556,352459830.0097727,148839292.99834752,1854203704.2120898,3530789050.457543,2736682366.606799,1472831963.2069066,594974476.4825451,0.0
3090,1003808182.0650002,1387140526.31912,3272858672.1612687,8559270659.813896,11258171405.506748,13599449482.485872,15769140598.609632,17444828509.781937,18333779574.2054,20204423362.03031,15714611712.810217,9967938356.341948,5504474475.889409,28320059790.643353,25362144325.200882,734233251003.2438,914740613586.5024,555930221046.8201,266543888350.70215,99720848760.72289,0.0
2346,949987177.7709334,1186528804.6239398,2733105576.5337152,7809540954.234152,11737785900.920584,14943104109.075521,17981350358.213493,20758914969.973717,22174223765.57935,25499120043.28396,19954056379.76527,10631784250.123783,6019877021.524453,4233689890.8537893,3065495497.62285,83539763771.68562,156506121135.18726,120811124114.34628,64897696108.12017,26190740751.54573,0.0
1858,712842130.0822909,1270819637.5203893,6520242373.249008,23894978246.905064,39764687129.40667,52542322180.1134,64818745038.102455,76363903286.91866,83366135077.65344,97676610266.93935,77369737075.94774,41396456899.19696,23646479034.586674,11297683960.977697,7448961845.531555,244824459048.27438,446031993181.0165,335947222388.97473,178193304591.24017,71265529480.05017,0.0
2919,3435649.5411592484,67017684.352913395,942204833.0731807,3941763375.403596,7035803134.613388,9446721370.666136,11677647844.051529,13751278712.540728,15027463824.606014,17590117455.66663,13818705764.236467,7278088783.229675,4147784922.9421225,1069184500.1531974,530898059.5589314,15402168870.67789,29898416939.114716,23273314176.86921,12547110611.601797,5072722670.267541,0.0
1418,4267166763.6537695,5663997732.052715,18813484481.626457,57195146668.983925,89543030182.06453,115649517176.10124,141688712112.60956,168443086818.6148,185382081653.58212,218944120333.31894,179523955628.4176,184429480449.49295,108774737381.29242,1723267282154.8582,2177931036994.4038,12228784774735.637,9072860194557.701,4609620545265.013,2113992904826.483,777185362900.1313,0.0
3304,1291006282.6324265,1476374385.1918197,2347208102.9584727,5066978428.576854,6719562425.019558,8501145239.826321,10515713413.399078,12362584095.14457,13224099011.67977,15576204970.609116,12457207997.097145,6785342178.176822,3933407496.334345,4345644778.747037,3404198680.834015,78759116906.40497,143285688636.1692,109704808200.06677,58716491940.87219,23647851556.39749,0.0
850,29516538857.99558,36300311410.19266,80433657269.0743,213747700755.60736,295767137843.16974,372300894257.30365,444251904869.4818,510674816953.40076,556599464380.699,643218410160.4987,519008684705.4286,364623041401.88043,210668524618.60016,1515483932176.6716,1675605833148.611,26204945534004.184,27233896057457.477,15757661380840.777,7478691461530.204,2788566949825.0874,0.0
3047,3926183.9665818317,58823836.00178392,651659148.1106777,2548161878.5767794,4233892897.281587,5507550055.702765,6699806225.288922,7826270570.492837,8481231184.042044,9776415841.985598,7696222229.389105,4089275300.4058642,2316450846.073338,515979495.53531253,223710768.2175795,3567767266.2175646,6839932080.283089,5309522287.8901205,2859226213.0713634,1155348093.7536466,0.0
